"25","301-09--87--Rhinotermitidae--Coptotermes-elisae--New-Guinea-Oceania--JKACBIPN_191437_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"26","229-08--Crypto--Cryptocercidae--Cryptocercus-punctulatus--Korea-Paleo-arctic--EFBOEOPL_400298_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"27","301-19--AUS89--Kalotermitidae--Kalotermitidae-sp-A--Australia-Australia--JAHMBFEI_11859_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"28","272-61--MAD15-2--Kalotermitidae--Bifiditermes--Madagascar-Madagascar--CIMHPALE_08465_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"29","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_03174_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"30","272-71--MAL39--Kalotermitidae--Cryptotermes--Malaysia-Oriental--BFECDBHH_19792_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"31","230-24--THAI31--Kalotermitidae--Glyptotermes-sp-3--Thailand-Oriental--JCPPJJKB_15876_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"32","272-97--THAI114--Kalotermitidae--Glyptotermes-sp-1--Thailand-Oriental--KMAIAPKH_07925_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"33","272-96--THAI112--Kalotermitidae--Glyptotermes--Thailand-Oriental--IHGGMPML_04826_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"34","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_04259_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"35","272-49--KE15-30--Kalotermitidae--Bifiditermes-mutubae--Kenya-Afro-tropical--PBBAJPLC_14400_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"36","272-08--AUS117--Kalotermitidae--Cryptotermes-primus--Australia-Australia--FDEMHABG_12488_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"37","272-71--MAL39--Kalotermitidae--Cryptotermes--Malaysia-Oriental--BFECDBHH_39772_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"38","301-10--AUS102--Kalotermitidae--Kalotermitidae-sp-H--Australia-Australia--LHGJOAKM_09923_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"39","301-20--AUS-91--Kalotermitidae--Kalotermitidae-sp-C--Australia-Australia--DBMONEDN_76716_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"40","301-19--AUS89--Kalotermitidae--Kalotermitidae-sp-A--Australia-Australia--JAHMBFEI_13995_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"41","229-03--CF-RNA-1--Rhinotermitidae--Coptotermes-formosanus--South-East-Asia-Oriental--GINAPPOA_552894_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"42","229-03--CF-RNA-1--Rhinotermitidae--Coptotermes-formosanus--South-East-Asia-Oriental--GINAPPOA_313967_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"43","272-03--30--Rhinotermitidae--Parrhinotermes-browni--New-Guinea-Oceania--BFIFJDIC_02530_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"44","301-82--THAI23--Rhinotermitidae--Parhinotermes-sp-A--Thailand-Oriental--ABCJDEHC_02537_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"45","272-96--THAI112--Kalotermitidae--Glyptotermes--Thailand-Oriental--IHGGMPML_280572_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"46","301-19--AUS89--Kalotermitidae--Kalotermitidae-sp-A--Australia-Australia--JAHMBFEI_54588_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"47","230-24--THAI31--Kalotermitidae--Glyptotermes-sp-3--Thailand-Oriental--JCPPJJKB_21725_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"48","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_37502_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"49","272-07--AUS111--Kalotermitidae--Kalotermitidae-sp-F--Australia-Australia--CGBOCADI_81545_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"50","272-61--MAD15-2--Kalotermitidae--Bifiditermes--Madagascar-Madagascar--CIMHPALE_09281_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"51","272-61--MAD15-2--Kalotermitidae--Bifiditermes--Madagascar-Madagascar--CIMHPALE_19612_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"52","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_120419_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"53","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_45867_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"54","272-61--MAD15-2--Kalotermitidae--Bifiditermes--Madagascar-Madagascar--CIMHPALE_47204_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"55","301-19--AUS89--Kalotermitidae--Kalotermitidae-sp-A--Australia-Australia--JAHMBFEI_16272_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"56","301-91--US17--Archotermopsidae--Zootermopsis-nevadensis--USA-Neo-arctic--GMAAMMJG_195962_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"57","301-19--AUS89--Kalotermitidae--Kalotermitidae-sp-A--Australia-Australia--JAHMBFEI_54406_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"58","301-20--AUS-91--Kalotermitidae--Kalotermitidae-sp-C--Australia-Australia--DBMONEDN_23136_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_g__Treponema_E_1"
"59","272-61--MAD15-2--Kalotermitidae--Bifiditermes--Madagascar-Madagascar--CIMHPALE_55654_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"60","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_30900_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"61","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_34789_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
