"20","229-07--Msp-RNA-1--Microcerotermes--Microcerotermes--South-East-Asia-Oriental--DPEHDFIK_17856_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"21","272-55--MAD15-136--Microcerotermes--Microcerotermes-mad-sp-G--Madagascar-Madagascar--IGAGHHBI_38288_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"22","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_48959_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"23","272-33--FG-ND02-38--Microcerotermes--Microcerotermes-sp-SA--French-Guiana-Neo-tropical--PJPNMPFH_108389_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"24","272-43--G-13-58--Microcerotermes--Microcerotermes--French-Guiana-Neo-tropical--NCHCEIMM_54514_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"25","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_163022_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"26","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_176769_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"27","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_117933_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"28","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_143063_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"29","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_145158_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"30","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_62100_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"31","230-14--RDCT055--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--AELJIOAN_84327_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"32","272-84--RDCT119--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--HFABNABN_113755_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"33","301-58--MAD15-116--Microcerotermes--Microcerotermes-mad-sp-H--Madagascar-Madagascar--BKJILCFM_06532_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"34","272-57--MAD15-148--Microcerotermes--Microcerotermes-mad-sp-F--Madagascar-Madagascar--HPMPMEPI_52345_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"35","301-58--MAD15-116--Microcerotermes--Microcerotermes-mad-sp-H--Madagascar-Madagascar--BKJILCFM_09892_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"36","272-52--MAD15-104--Microcerotermes--Microcerotermes-mad-sp-C--Madagascar-Madagascar--JEOFLHGI_34734_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"37","272-67--MAD15-85--Microcerotermes--Microcerotermes-mad-sp-A--Madagascar-Madagascar--FFCMJAEF_76884_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"38","230-16--MAD15-54--Microcerotermes--Microcerotermes-mad-sp-H--Madagascar-Madagascar--LABPPIEE_33249_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"39","272-56--MAD15-139--Microcerotermes--Microcerotermes-mad-sp-L--Madagascar-Madagascar--DPIGOLHB_33702_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"40","272-53--MAD15-113--Microcerotermes--Microcerotermes-mad-sp-G--Madagascar-Madagascar--IKDIKFDP_28819_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"41","272-68--MAD15-86--Microcerotermes--Microcerotermes-mad-sp-K--Madagascar-Madagascar--PDAPIIEL_25990_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"42","272-54--MAD15-130--Microcerotermes--Microcerotermes-mad-sp-B--Madagascar-Madagascar--DFAMJLME_55356_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"43","272-68--MAD15-86--Microcerotermes--Microcerotermes-mad-sp-K--Madagascar-Madagascar--PDAPIIEL_78182_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"44","301-61--MAD15-71--Microcerotermes--Microcerotermes-mad-sp-B--Madagascar-Madagascar--HLHCAAJD_84838_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"45","272-55--MAD15-136--Microcerotermes--Microcerotermes-mad-sp-G--Madagascar-Madagascar--IGAGHHBI_10641_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"46","272-56--MAD15-139--Microcerotermes--Microcerotermes-mad-sp-L--Madagascar-Madagascar--DPIGOLHB_75525_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"47","272-15--AUS82--Microcerotermes--Microcerotermes-sp-I--Australia-Australia--BIPLFEAP_19412_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"48","230-12--81--Microcerotermes--Microcerotermes-papuanus--New-Guinea-Oceania--GCKEGHAL_09793_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"49","272-75--PHI1--Microcerotermes--Microcerotermes--Philippines-Oriental--EFHMCDAH_72870_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"50","272-95--TBRU912E--Microcerotermes--Microcerotermes-serrula--Brunei-Oriental--MIGHMNII_143348_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"51","272-04--48--Microcerotermes--Microcerotermes-papuanus--New-Guinea-Oceania--LLJHKGFM_114998_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"52","301-08--81-2--Microcerotermes--Microcerotermes-papuanus--New-Guinea-Oceania--LIMPOKBC_112082_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"53","230-03--PHI8--Microcerotermes--Microcerotermes--Philippines-Oriental--FFKHHJAJ_18827_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"54","272-84--RDCT119--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--HFABNABN_133768_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"55","272-19--BDIT102--Microcerotermes--Microcerotermes-fuscotibialis--Burundi-Afro-tropical--CAECBDLP_44431_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"56","272-77--RDCT033--Microcerotermes--Microcerotermes-fuscotibialis--Congo-Afro-tropical--POOGOANK_26757_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"57","301-32--BRA1--Nasutitermitinae--Constrictotermes-ciphergaster--Brazil-Neo-tropical--LLHKHKLA_44290_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"58","301-14--AUS49--Nasutitermitinae--Nasutitermes-sp-G--Australia-Australia--KHIKJGJF_62650_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"59","230-11--60--Nasutitermitinae--Nasutitermes-gracilirostris--New-Guinea-Oceania--MHIDOOBA_16082_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"60","301-07--69--Nasutitermitinae--Nasutitermes-bikpelanus--New-Guinea-Oceania--NMAGJELM_59275_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"61","301-54--G733--Nasutitermitinae--Nasutitermes-macrocephalus--French-Guiana-Neo-tropical--POHOEHOL_02077_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"62","272-50--KE15-44--Nasutitermitinae--Trinervitermes-gratiosus--Kenya-Afro-tropical--KCLNDEGO_19103_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"63","272-50--KE15-44--Nasutitermitinae--Trinervitermes-gratiosus--Kenya-Afro-tropical--KCLNDEGO_16423_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"64","272-50--KE15-44--Nasutitermitinae--Trinervitermes-gratiosus--Kenya-Afro-tropical--KCLNDEGO_06143_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"65","301-24--BDIT094--Nasutitermitinae--Trinervitermes-sp--Burundi-Afro-tropical--PNDKBPLD_01090_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"66","272-25--BRU6--Nasutitermitinae--Nasutitermes--Brunei-Oriental--IJIDIGGP_34946_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"67","301-80--THAI100--Nasutitermitinae--Bulbitermes-nr-laticephalus--Thailand-Oriental--PLCNNCOE_01463_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"68","230-13--THAI43--Nasutitermitinae--Nasutitermes-sp-3--Thailand-Oriental--GAHIMCHH_01229_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"69","230-13--THAI43--Nasutitermitinae--Nasutitermes-sp-3--Thailand-Oriental--GAHIMCHH_30213_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"70","230-13--THAI43--Nasutitermitinae--Nasutitermes-sp-3--Thailand-Oriental--GAHIMCHH_57719_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"71","272-46--G728--Nasutitermitinae--Agnathotermes-crassinasus--French-Guiana-Neo-tropical--MGHCOOPN_03436_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"72","301-39--G13-130--Nasutitermitinae--Coatitermes-sp-2--French-Guiana-Neo-tropical--KIBFDEIN_09874_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"73","230-11--60--Nasutitermitinae--Nasutitermes-gracilirostris--New-Guinea-Oceania--MHIDOOBA_44226_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"74","272-13--AUS6--Microcerotermes--Microcerotermes-nervosus--Australia-Australia--FLPAOEAJ_135496_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"75","230-12--81--Microcerotermes--Microcerotermes-papuanus--New-Guinea-Oceania--GCKEGHAL_120723_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"76","272-02--28--Microcerotermes--Microcerotermes-papuanus--New-Guinea-Oceania--JCCLNIIL_108393_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"77","272-33--FG-ND02-38--Microcerotermes--Microcerotermes-sp-SA--French-Guiana-Neo-tropical--PJPNMPFH_127286_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"78","272-59--MAD15-169--Microcerotermes--Microcerotermes-mad-sp-D--Madagascar-Madagascar--BCNOAGMG_89311_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"79","301-50--G683--Termitinae--Neocapritermes-sp-H--French-Guiana-Neo-tropical--MFJENAHB_43933_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"80","272-39--G13-24--Termitinae--Cylindrotermes--French-Guiana-Neo-tropical--OBOEKFOA_59462_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"81","272-39--G13-24--Termitinae--Cylindrotermes--French-Guiana-Neo-tropical--OBOEKFOA_22979_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"82","272-39--G13-24--Termitinae--Cylindrotermes--French-Guiana-Neo-tropical--OBOEKFOA_26014_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"83","272-39--G13-24--Termitinae--Cylindrotermes--French-Guiana-Neo-tropical--OBOEKFOA_42637_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"84","272-86--RDCT180--Termitinae--Cephalotermes--Congo-Afro-tropical--MFLDAJAL_02877_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"85","272-86--RDCT180--Termitinae--Cephalotermes--Congo-Afro-tropical--MFLDAJAL_71272_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"86","272-86--RDCT180--Termitinae--Cephalotermes--Congo-Afro-tropical--MFLDAJAL_07873_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"87","272-86--RDCT180--Termitinae--Cephalotermes--Congo-Afro-tropical--MFLDAJAL_39943_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"88","301-44--G13-48--Nasutitermitinae--Constrictotermes-cavifrons--French-Guiana-Neo-tropical--COLCIDHM_61993_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"89","272-40--G13-30--Nasutitermitinae--Coatitermes-kartaboensis--French-Guiana-Neo-tropical--FGHEMLMB_53611_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"90","301-39--G13-130--Nasutitermitinae--Coatitermes-sp-2--French-Guiana-Neo-tropical--KIBFDEIN_30630_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"91","301-57--SP1--Termitinae--Sinocapritermes-sp1--Iriomote-Japan-Paleo-arctic--FIOHNEIO_67228_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"92","301-40--G13-28--Termitinae--Planicapritermes-planiceps--French-Guiana-Neo-tropical--JHDBPCMP_13946_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"93","301-40--G13-28--Termitinae--Planicapritermes-planiceps--French-Guiana-Neo-tropical--JHDBPCMP_241508_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"94","230-21--TBRU814E--Foraminitermitinae--Labritermes-buttelreepeni--Brunei-Oriental--KMDILHOK_06076_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"95","272-93--TBRU711D--Termitinae--Orientotermes--Brunei-Oriental--OAMOGONE_07494_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"96","272-93--TBRU711D--Termitinae--Orientotermes--Brunei-Oriental--OAMOGONE_15579_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"97","301-53--G730--Termitinae--Dentispicotermes-brevicarinatus--French-Guiana-Neo-tropical--LPCCGLLO_22393_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"98","272-37--G13-144--Serritermitidae--Glossotermes--French-Guiana-Neo-tropical--NONKNBHG_195556_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"99","301-62--NG45--Termitinae--Pericapritermes-parvus--New-Guinea-Oceania--NCHNJOLC_11628_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"100","301-62--NG45--Termitinae--Pericapritermes-parvus--New-Guinea-Oceania--NCHNJOLC_14336_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"101","272-87--SAF5--Macrotermitinae--Allodontotermes-schultzei--South-Africa-Afro-tropical--GBGDJPGA_276834_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"102","272-87--SAF5--Macrotermitinae--Allodontotermes-schultzei--South-Africa-Afro-tropical--GBGDJPGA_349170_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"103","272-86--RDCT180--Termitinae--Cephalotermes--Congo-Afro-tropical--MFLDAJAL_11277_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"104","272-101--THAI055--Microcerotermes--Microcerotermes-sp-B--Thailand-Oriental--CKPDMAEN_51073_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"105","229-07--Msp-RNA-1--Microcerotermes--Microcerotermes--South-East-Asia-Oriental--DPEHDFIK_04737_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"106","272-79--RDCT053--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--HDFGGIOE_37856_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"107","230-14--RDCT055--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--AELJIOAN_87983_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"108","272-84--RDCT119--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--HFABNABN_49284_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"109","229-07--Msp-RNA-1--Microcerotermes--Microcerotermes--South-East-Asia-Oriental--DPEHDFIK_148370_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"110","272-33--FG-ND02-38--Microcerotermes--Microcerotermes-sp-SA--French-Guiana-Neo-tropical--PJPNMPFH_03678_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"111","272-43--G-13-58--Microcerotermes--Microcerotermes--French-Guiana-Neo-tropical--NCHCEIMM_61458_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"112","272-34--FG-ND02-39--Microcerotermes--Microcerotermes-sp-SC--French-Guiana-Neo-tropical--JCIBENDC_02996_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"113","272-45--G689--Microcerotermes--Microcerotermes-sp--French-Guiana-Neo-tropical--GMFGPJLH_03099_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"114","272-45--G689--Microcerotermes--Microcerotermes-sp--French-Guiana-Neo-tropical--GMFGPJLH_05573_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"115","272-45--G689--Microcerotermes--Microcerotermes-sp--French-Guiana-Neo-tropical--GMFGPJLH_07515_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"116","301-59--MAD15-16--Microcerotermes--Microcerotermes-mad-sp-C--Madagascar-Madagascar--KIFAEBMO_25219_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"117","229-07--Msp-RNA-1--Microcerotermes--Microcerotermes--South-East-Asia-Oriental--DPEHDFIK_26791_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"118","229-07--Msp-RNA-1--Microcerotermes--Microcerotermes--South-East-Asia-Oriental--DPEHDFIK_63225_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"119","301-58--MAD15-116--Microcerotermes--Microcerotermes-mad-sp-H--Madagascar-Madagascar--BKJILCFM_08084_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"120","230-14--RDCT055--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--AELJIOAN_21571_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"121","272-84--RDCT119--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--HFABNABN_37729_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"122","272-79--RDCT053--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--HDFGGIOE_04670_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"123","301-29--BDIT45--Microcerotermes--Microcerotermes-parvus--Burundi-Afro-tropical--GBGOPIBM_03892_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"124","272-57--MAD15-148--Microcerotermes--Microcerotermes-mad-sp-F--Madagascar-Madagascar--HPMPMEPI_01418_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"125","272-62--MAD15-59--Microcerotermes--Microcerotermes-mad-sp-F--Madagascar-Madagascar--PGAOBEJB_23595_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"126","272-59--MAD15-169--Microcerotermes--Microcerotermes-mad-sp-D--Madagascar-Madagascar--BCNOAGMG_03143_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"127","272-68--MAD15-86--Microcerotermes--Microcerotermes-mad-sp-K--Madagascar-Madagascar--PDAPIIEL_07848_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"128","272-53--MAD15-113--Microcerotermes--Microcerotermes-mad-sp-G--Madagascar-Madagascar--IKDIKFDP_18338_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"129","272-54--MAD15-130--Microcerotermes--Microcerotermes-mad-sp-B--Madagascar-Madagascar--DFAMJLME_50396_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"130","272-66--MAD15-76--Microcerotermes--Microcerotermes-mad-sp-G--Madagascar-Madagascar--BKGPDEIL_08812_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"131","301-61--MAD15-71--Microcerotermes--Microcerotermes-mad-sp-B--Madagascar-Madagascar--HLHCAAJD_06605_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"132","272-55--MAD15-136--Microcerotermes--Microcerotermes-mad-sp-G--Madagascar-Madagascar--IGAGHHBI_10590_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"133","272-77--RDCT033--Microcerotermes--Microcerotermes-fuscotibialis--Congo-Afro-tropical--POOGOANK_15526_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"134","272-85--RDCT134--Microcerotermes--Microcerotermes-parvus--Congo-Afro-tropical--IJFECECG_97759_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"135","272-05--71--Microcerotermes--Microcerotermes-biroi--New-Guinea-Oceania--BHIIBGBD_41428_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_f__Treponemataceae_B_1"
"136","272-15--AUS82--Microcerotermes--Microcerotermes-sp-I--Australia-Australia--BIPLFEAP_28224_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"137","301-77--TBRU414--Microcerotermes--Microcerotermes-nr-havilandi--Brunei-Oriental--LEAPNMHI_62886_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"138","272-02--28--Microcerotermes--Microcerotermes-papuanus--New-Guinea-Oceania--JCCLNIIL_49753_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
