"11","229-05--MD-RNA-1--Mastotermitidae--Mastotermes-darwiniensis--Australia-Australia--PPNPLOKA_441878_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"12","230-04--RDCT185--Rhinotermitidae--Coptotermes-Congo-Afro-tropical--AEOJKODN_19020_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"13","230-04--RDCT185--Rhinotermitidae--Coptotermes-Congo-Afro-tropical--AEOJKODN_57284_d__Bacteria_p__Spirochaetota_c__Spirochaetia_1"
"14","301-12--AUS121--Rhinotermitidae--Heterotermes-sp-4--Australia-Australia--EMFEFIDB_347910_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"15","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_20510_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"16","301-20--AUS-91--Kalotermitidae--Kalotermitidae-sp-C--Australia-Australia--DBMONEDN_40361_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"17","301-20--AUS-91--Kalotermitidae--Kalotermitidae-sp-C--Australia-Australia--DBMONEDN_89244_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"18","272-08--AUS117--Kalotermitidae--Cryptotermes-primus--Australia-Australia--FDEMHABG_15141_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"19","301-49--G678-2--Kalotermitidae--Rugitermes-sp-A--French-Guiana-Neo-tropical--IFJMGIMC_32043_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"20","229-03--CF-RNA-1--Rhinotermitidae--Coptotermes-formosanus--South-East-Asia-Oriental--GINAPPOA_570011_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"21","230-04--RDCT185--Rhinotermitidae--Coptotermes-Congo-Afro-tropical--AEOJKODN_40183_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"22","301-09--87--Rhinotermitidae--Coptotermes-elisae--New-Guinea-Oceania--JKACBIPN_02192_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"23","301-45--G13-54--Rhinotermitidae--Dolichorhinotermes-longilabius--French-Guiana-Neo-tropical--IOFPAKOK_194065_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"24","301-70--RDCT112--Rhinotermitidae--Schedorhinotermes-lamanianus--Congo-Afro-tropical--HHFCJCKE_59026_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"25","229-05--MD-RNA-1--Mastotermitidae--Mastotermes-darwiniensis--Australia-Australia--PPNPLOKA_373048_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"26","229-05--MD-RNA-1--Mastotermitidae--Mastotermes-darwiniensis--Australia-Australia--PPNPLOKA_258677_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"27","229-05--MD-RNA-1--Mastotermitidae--Mastotermes-darwiniensis--Australia-Australia--PPNPLOKA_34563_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"28","301-55--H2--Kalotermitidae--Glyptotermes-Okinawa--h2-Japan-Paleo-arctic--KGECLOJD_128181_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"29","272-08--AUS117--Kalotermitidae--Cryptotermes-primus--Australia-Australia--FDEMHABG_15108_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"30","272-61--MAD15-2--Kalotermitidae--Bifiditermes--Madagascar-Madagascar--CIMHPALE_24666_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
"31","272-71--MAL39--Kalotermitidae--Cryptotermes--Malaysia-Oriental--BFECDBHH_37852_d__Bacteria_p__Spirochaetota_c__Spirochaetia_o__Treponematales_1"
