"","."
"1","229-08--Crypto--Cryptocercidae--Cryptocercus-punctulatus--Korea-Paleo-arctic--EFBOEOPL_265021_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"2","272-99--THAI50--Macrotermitinae--Macrotermes--Thailand-Oriental--FJAELOHI_90258_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"3","301-74--RD1T21M1-e--Termitinae--Promirotermes-pygmaeus--Congo-Afro-tropical--MJLOMOGD_140706_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"4","301-05--49--Termitinae--Protocapritermes-odontomachus--New-Guinea-Oceania--EIGMLILD_01192_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"5","301-85--THAI45--Nasutitermitinae--Oriensubulitermes-inanis--Thailand-Oriental--FALHFBPB_03305_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_f__Oscillospiraceae_1"
"6","301-87--THAI067--Nasutitermitinae--Hospitalitermes-sp-C--Thailand-Oriental--OHAELNNJ_72443_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"7","272-90--T414A--Apicotermitinae--Euhamitermes--Singapore-Oriental--JIEPLOBP_37297_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"8","301-05--49--Termitinae--Protocapritermes-odontomachus--New-Guinea-Oceania--EIGMLILD_121625_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"9","301-53--G730--Termitinae--Dentispicotermes-brevicarinatus--French-Guiana-Neo-tropical--LPCCGLLO_08775_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"10","301-05--49--Termitinae--Protocapritermes-odontomachus--New-Guinea-Oceania--EIGMLILD_90056_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"11","301-74--RD1T21M1-e--Termitinae--Promirotermes-pygmaeus--Congo-Afro-tropical--MJLOMOGD_97600_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"12","230-26--G13-107--Rhinotermitidae--Coptotermes-testaceus--French-Guiana-Neo-tropical--BAOADKDP_81543_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"13","301-40--G13-28--Termitinae--Planicapritermes-planiceps--French-Guiana-Neo-tropical--JHDBPCMP_245292_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"14","301-91--US17--Archotermopsidae--Zootermopsis-nevadensis--USA-Neo-arctic--GMAAMMJG_45047_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"15","301-53--G730--Termitinae--Dentispicotermes-brevicarinatus--French-Guiana-Neo-tropical--LPCCGLLO_02320_d__Bacteria_p__Firmicutes_A_c__Clostridia_1"
"16","272-50--KE15-44--Nasutitermitinae--Trinervitermes-gratiosus--Kenya-Afro-tropical--KCLNDEGO_60837_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"17","301-87--THAI067--Nasutitermitinae--Hospitalitermes-sp-C--Thailand-Oriental--OHAELNNJ_33626_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"18","301-87--THAI067--Nasutitermitinae--Hospitalitermes-sp-C--Thailand-Oriental--OHAELNNJ_42331_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"19","301-91--US17--Archotermopsidae--Zootermopsis-nevadensis--USA-Neo-arctic--GMAAMMJG_161725_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"20","272-20--BDIT108-2--Foraminitermitinae--Foraminitermes-rhinoceros--Burundi-Afro-tropical--JNNAMOGA_40049_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_1"
"21","301-85--THAI45--Nasutitermitinae--Oriensubulitermes-inanis--Thailand-Oriental--FALHFBPB_113020_d__Bacteria_p__Firmicutes_A_c__Clostridia_o__Oscillospirales_f__Oscillospiraceae_1"
